time_s,frame,ch0_mv,ch1_mv,ch2_mv,ch3_mv,ch4_mv,ch5_mv,ch6_mv,ch7_mv,status
-59.956,4393790,-2478.54173,-2500,-2500,2499.9997,17.7782774,-3.92854214,2499.9997,-2.55942345,7
-59.955,4393791,-2500,-2500,-2500,2499.9997,17.6683068,-3.99500132,2499.9997,-2.74181366,7
-59.954,4393792,-2500,-2500,-2500,2499.9997,17.8202987,-4.06861305,2499.9997,-2.77191401,7
-59.953,4393793,-2491.33348,-2500,-2500,2499.9997,17.9597735,-3.97264957,2499.9997,-2.98649073,7
-59.952,4393794,-2458.35394,-2500,-2500,2499.9997,17.8426504,-4.05848026,2499.9997,-2.95966864,7
-59.951,4393795,-2449.98515,-2500,-2500,2499.9997,17.8664923,-3.97086143,2499.9997,-3.23742628,7
-59.95,4393796,-2453.3087,-2500,-2500,2499.9997,18.0539489,-3.90291214,2499.9997,-3.23176384,7
-59.949,4393797,-2451.39658,-2500,-2500,2499.9997,18.1302428,-3.84181738,2499.9997,-3.16292048,7
-59.948,4393798,-2440.14502,-2500,-2500,2499.9997,18.2053447,-3.86983156,2499.9997,-3.14950943,7
-59.947,4393799,-2415.35664,-2500,-2500,2499.9997,18.144846,-3.8677454,2499.9997,-3.28689814,7
-59.946,4393800,-2395.33395,-2500,-2500,2499.9997,18.2360411,-3.89099121,2499.9997,-3.4609437,7
-59.945,4393801,-2411.13156,-2500,-2500,2499.9997,18.4625387,-4.09185886,2499.9997,-3.55035067,7
-59.944,4393802,-2451.1987,-2500,-2500,2499.9997,18.5859203,-4.05609608,2499.9997,-3.66210938,7
-59.943,4393803,-2467.85671,-2500,-2500,2499.9997,18.4312463,-4.12464142,2499.9997,-3.57031822,7
-59.942,4393804,-2463.76753,-2500,-2500,2499.9997,18.3695555,-4.13805246,2499.9997,-3.21507454,7
-59.941,4393805,-2461.38275,-2500,-2500,2499.9997,18.261373,-4.13447618,2499.9997,-3.09735537,7
-59.94,4393806,-2467.68713,-2500,-2500,2499.9997,18.2574987,-3.99649143,2499.9997,-3.15368176,7
-59.939,4393807,-2484.411,-2500,-2500,2499.9997,18.1812048,-4.23491001,2499.9997,-2.93254852,7
-59.938,4393808,-2500,-2500,-2500,2499.9997,18.1478262,-4.13507223,2499.9997,-2.86996365,7
-59.937,4393809,-2500,-2500,-2500,2499.9997,18.0354714,-3.94880772,2499.9997,-2.83271074,7
-59.936,4393810,-2472.35745,-2500,-2500,2499.9997,18.2002783,-4.00304794,2499.9997,-2.81304121,7
-59.935,4393811,-2448.84074,-2500,-2500,2499.9997,18.2384253,-4.0358305,2499.9997,-2.9271841,7
-59.934,4393812,-2448.69918,-2500,-2500,2499.9997,18.184185,-4.04179096,2499.9997,-3.14295292,7
-59.933,4393813,-2451.00766,-2500,-2500,2499.9997,17.9451704,-3.92377377,2499.9997,-3.40491533,7
-59.932,4393814,-2445.90074,-2500,-2500,2499.9997,17.8807974,-3.89367342,2499.9997,-3.31193209,7
-59.931,4393815,-2431.24723,-2500,-2500,2499.9997,17.6954269,-3.93271446,2499.9997,-2.98768282,7
-59.93,4393816,-2403.90152,-2500,-2500,2499.9997,17.7934766,-3.82274389,2499.9997,-2.82883644,7
-59.929,4393817,-2393.43762,-2500,-2500,2499.9997,17.8319216,-3.67045403,2499.9997,-2.8565526,7
-59.928,4393818,-2423.9412,-2500,-2500,2499.9997,18.0307031,-3.60816717,2499.9997,-2.82377005,7
-59.927,4393819,-2461.90727,-2500,-2500,2499.9997,18.0956721,-3.69697809,2499.9997,-2.88873911,7
-59.926,4393820,-2471.33523,-2500,-2500,2499.9997,17.9252028,-3.9729476,2499.9997,-2.81244516,7
-59.925,4393821,-2466.64286,-2500,-2500,2499.9997,18.0122256,-4.03046608,2499.9997,-2.75552273,7
-59.924,4393822,-2466.43186,-2500,-2500,2499.9997,18.0926919,-3.94076109,2499.9997,-2.98202038,7
-59.923,4393823,-2474.20073,-2500,-2500,2499.9997,18.0217624,-3.97711992,2499.9997,-2.97427177,7
-59.922,4393824,-2495.26143,-2500,-2500,2499.9997,18.0378556,-3.83943319,2499.9997,-2.79158354,7
-59.921,4393825,-2500,-2500,-2500,2499.9997,18.1242824,-3.76999378,2499.9997,-2.83330679,7
-59.92,4393826,-2500,-2500,-2500,2499.9997,18.1511045,-3.91483307,2499.9997,-2.97188759,7
-59.919,4393827,-2464.13946,-2500,-2500,2499.9997,18.2616711,-3.9088726,2499.9997,-2.94446945,7
-59.918,4393828,-2448.25155,-2500,-2500,2499.9997,18.1698799,-3.80188227,2499.9997,-2.84552574,7
-59.917,4393829,-2451.31433,-2500,-2500,2499.9997,18.0795789,-3.72678041,2499.9997,-2.93582678,7
-59.916,4393830,-2449.78756,-2500,-2500,2499.9997,17.9296732,-3.8304925,2499.9997,-2.88397074,7
-59.915,4393831,-2438.97498,-2500,-2500,2499.9997,18.0181861,-3.76492739,2499.9997,-2.91794538,7
-59.914,4393832,-2418.04421,-2500,-2500,2499.9997,17.9570913,-3.92824411,2499.9997,-2.83151865,7
-59.913,4393833,-2391.51835,-2500,-2500,2499.9997,17.8337097,-3.94225121,2499.9997,-2.69383192,7
-59.912,4393834,-2394.39577,-2500,-2500,2499.9997,17.9308653,-3.81439924,2499.9997,-2.47985125,7
-59.911,4393835,-2433.58672,-2500,-2500,2499.9997,18.01759,-3.73721123,2499.9997,-2.34246254,7
-59.91,4393836,-2463.88227,-2500,-2500,2499.9997,18.1186199,-3.66508961,2499.9997,-2.18272209,7
-59.909,4393837,-2466.47596,-2500,-2500,2499.9997,18.1549788,-3.9049983,2499.9997,-2.1904707,7
-59.908,4393838,-2464.47682,-2500,-2500,2499.9997,18.0783868,-3.8254261,2499.9997,-2.32756138,7
-59.907,4393839,-2469.74468,-2500,-2500,2499.9997,18.1126595,-3.60429287,2499.9997,-2.50577927,7
-59.906,4393840,-2481.55802,-2500,-2500,2499.9997,18.2825327,-3.47495079,2499.9997,-2.43335962,7
-59.905,4393841,-2500,-2500,-2500,2499.9997,18.479526,-3.57538462,2499.9997,-2.38448381,7
-59.904,4393842,-2500,-2500,-2500,2499.9997,18.4330344,-3.61382961,2499.9997,-2.34663486,7
-59.903,4393843,-2489.12543,-2500,-2500,2499.9997,18.5799599,-3.56048346,2499.9997,-2.361238,7
-59.902,4393844,-2456.45404,-2500,-2500,2499.9997,18.5149908,-3.62306833,2499.9997,-2.21312046,7
-59.901,4393845,-2448.85176,-2500,-2500,2499.9997,18.3877349,-3.6919117,2499.9997,-2.14189291,7
-59.9,4393846,-2451.42698,-2500,-2500,2499.9997,18.1174278,-3.73393297,2499.9997,-2.3496151,7
-59.899,4393847,-2448.09866,-2500,-2500,2499.9997,18.0542469,-3.71128321,2499.9997,-2.1982193,7
-59.898,4393848,-2437.60228,-2500,-2500,2499.9997,18.2366371,-3.72886658,2499.9997,-2.21282244,7
-59.897,4393849,-2412.74476,-2500,-2500,2499.9997,17.9359317,-3.66210938,2499.9997,-2.00808048,7
-59.896,4393850,-2390.02109,-2500,-2500,2499.9997,17.6405907,-3.74615192,2499.9997,-1.99615955,7
-59.895,4393851,-2404.80602,-2500,-2500,2499.9997,17.6355243,-3.64869833,2499.9997,-1.9928813,7
-59.894,4393852,-2445.58752,-2500,-2500,2499.9997,17.8748369,-3.7920475,2499.9997,-1.99913979,7
-59.893,4393853,-2463.19413,-2500,-2500,2499.9997,18.1052089,-3.65436077,2499.9997,-2.13593245,7
-59.892,4393854,-2461.6304,-2500,-2500,2499.9997,18.3162093,-3.64512205,2499.9997,-2.24113464,7
-59.891,4393855,-2460.72948,-2500,-2500,2499.9997,18.3519721,-3.64214182,2499.9997,-2.44170427,7
-59.89,4393856,-2467.40937,-2500,-2500,2499.9997,18.2455778,-3.57568264,2499.9997,-2.2059679,7
-59.889,4393857,-2485.53216,-2500,-2500,2499.9997,18.1409717,-3.66330147,2499.9997,-2.06202269,7
-59.888,4393858,-2500,-2500,-2500,2499.9997,17.9943442,-3.77833843,2499.9997,-2.06977129,7
-59.887,4393859,-2500,-2500,-2500,2499.9997,17.9648399,-3.76313925,2499.9997,-1.94728374,7
-59.886,4393860,-2477.24354,-2500,-2500,2499.9997,18.0453062,-3.79770994,2499.9997,-1.88708305,7
-59.885,4393861,-2454.51748,-2500,-2500,2499.9997,18.2509422,-3.8087368,2499.9997,-1.96695328,7
-59.884,4393862,-2452.09992,-2500,-2500,2499.9997,18.1785226,-3.65197659,2499.9997,-1.88589096,7
-59.883,4393863,-2454.55772,-2500,-2500,2499.9997,18.2181597,-3.65823507,2499.9997,-1.84714794,7
-59.882,4393864,-2449.20582,-2500,-2500,2499.9997,18.1779265,-3.58462334,2499.9997,-1.96903944,7
-59.881,4393865,-2434.44145,-2500,-2500,2499.9997,18.2434916,-3.43769789,2499.9997,-2.12967396,7
-59.88,4393866,-2406.74675,-2500,-2500,2499.9997,18.0476904,-3.50952148,2499.9997,-2.08497047,7
-59.879,4393867,-2395.51574,-2500,-2500,2499.9997,17.9001689,-3.70621681,2499.9997,-1.87039375,7
-59.878,4393868,-2424.14802,-2500,-2500,2499.9997,17.9076195,-3.71396542,2499.9997,-1.77890062,7
-59.877,4393869,-2459.61398,-2500,-2500,2499.9997,18.145144,-3.93569469,2499.9997,-1.57564878,7
-59.876,4393870,-2467.60219,-2500,-2500,2499.9997,18.2425976,-3.9178133,2499.9997,-1.4013052,7
-59.875,4393871,-2463.395,-2500,-2500,2499.9997,18.0917978,-3.84807587,2499.9997,-1.46150589,7
-59.874,4393872,-2464.03724,-2500,-2500,2499.9997,18.0602074,-3.84002924,2499.9997,-1.43319368,7
-59.873,4393873,-2473.81687,-2500,-2500,2499.9997,17.9764628,-3.88324261,2499.9997,-1.31458044,7
-59.872,4393874,-2495.43756,-2500,-2500,2499.9997,17.7937746,-4.00692225,2499.9997,-1.38014555,7
-59.871,4393875,-2500,-2500,-2500,2499.9997,17.9135799,-3.91989946,2499.9997,-1.15185976,7
-59.87,4393876,-2499.67337,-2500,-2500,2499.9997,18.1898475,-3.96698713,2499.9997,-1.00702047,7
-59.869,4393877,-2463.90283,-2500,-2500,2499.9997,18.3776021,-4.02420759,2499.9997,-1.16825104,7
-59.868,4393878,-2448.29595,-2500,-2500,2499.9997,18.40204,-3.86238098,2499.9997,-1.13159418,7
-59.867,4393879,-2451.24012,-2500,-2500,2499.9997,18.1445479,-3.80039215,2499.9997,-1.24871731,7
-59.866,4393880,-2451.32327,-2500,-2500,2499.9997,18.1475282,-3.75032425,2499.9997,-1.25169754,7
-59.865,4393881,-2442.71636,-2500,-2500,2499.9997,18.0599093,-3.67194414,2499.9997,-1.38998032,7
-59.864,4393882,-2423.98709,-2500,-2500,2499.9997,17.9889798,-3.78727913,2499.9997,-1.38550997,7
-59.863,4393883,-2398.46677,-2500,-2500,2499.9997,17.8331137,-3.76224518,2499.9997,-1.2794137,7
-59.862,4393884,-2401.68422,-2500,-2500,2499.9997,17.5976753,-3.8972497,2499.9997,-1.39415264,7
-59.861,4393885,-2440.21893,-2500,-2500,2499.9997,17.7302957,-3.95864248,2499.9997,-1.2254715,7
-59.86,4393886,-2469.33758,-2500,-2500,2499.9997,17.862618,-3.88175249,2499.9997,-1.1318922,7
-59.859,4393887,-2472.03022,-2500,-2500,2499.9997,17.7660584,-3.58372927,2499.9997,-1.15782022,7
-59.858,4393888,-2467.55451,-2500,-2500,2499.9997,17.7827477,-3.56882811,2499.9997,-1.08927488,7
-59.857,4393889,-2469.87045,-2500,-2500,2499.9997,18.0828571,-3.82840633,2499.9997,-1.24365091,7
-59.856,4393890,-2481.82654,-2500,-2500,2499.9997,17.9597735,-3.69012356,2499.9997,-1.27583742,7
-59.855,4393891,-2500,-2500,-2500,2499.9997,18.0995464,-3.65406275,2499.9997,-1.27583742,7
-59.854,4393892,-2500,-2500,-2500,2499.9997,18.0631876,-3.7509203,2499.9997,-1.33484602,7
-59.853,4393893,-2490.5166,-2500,-2500,2499.9997,18.17137,-3.87847424,2499.9997,-1.24812126,7
-59.852,4393894,-2458.058,-2500,-2500,2499.9997,18.132627,-3.85910273,2499.9997,-1.06155872,7
-59.851,4393895,-2448.59129,-2500,-2500,2499.9997,18.0032849,-3.91840935,2499.9997,-1.13010406,7
-59.85,4393896,-2450.78415,-2500,-2500,2499.9997,17.914772,-3.87609005,2499.9997,-1.40488148,7
-59.849,4393897,-2447.36195,-2500,-2500,2499.9997,17.8158283,-3.88085842,2499.9997,-1.4424324,7
-59.848,4393898,-2435.30124,-2500,-2500,2499.9997,17.8664923,-3.77744436,2499.9997,-1.44571066,7
-59.847,4393899,-2410.20679,-2500,-2500,2499.9997,17.978549,-3.81290913,2499.9997,-1.44422054,7
-59.846,4393900,-2388.81946,-2500,-2500,2499.9997,17.9764628,-3.734231,2499.9997,-1.42276287,7
-59.845,4393901,-2406.80218,-2500,-2500,2499.9997,18.0023909,-3.60250473,2499.9997,-1.5053153,7
-59.844,4393902,-2449.16648,-2500,-2500,2499.9997,17.9025531,-3.60190868,2499.9997,-1.67489052,7
-59.843,4393903,-2468.46944,-2500,-2500,2499.9997,17.8402662,-3.51369381,2499.9997,-1.77562237,7
-59.842,4393904,-2466.85952,-2500,-2500,2499.9997,17.9931521,-3.65287066,2499.9997,-1.96576118,7
-59.841,4393905,-2467.13579,-2500,-2500,2499.9997,18.0798769,-3.65048647,2499.9997,-2.09391117,7
-59.84,4393906,-2473.782,-2500,-2500,2499.9997,18.0310011,-3.67045403,2499.9997,-2.12103128,7
-59.839,4393907,-2490.21202,-2500,-2500,2499.9997,18.0926919,-3.67492437,2499.9997,-1.98125839,7
-59.838,4393908,-2500,-2500,-2500,2499.9997,18.04322,-3.63975763,2499.9997,-2.06172466,7
-59.837,4393909,-2500,-2500,-2500,2499.9997,18.0074573,-3.6111474,2499.9997,-2.00033188,7
-59.836,4393910,-2480.36712,-2500,-2500,2499.9997,18.1102753,-3.78072262,2499.9997,-1.95622444,7
-59.835,4393911,-2455.45447,-2500,-2500,2499.9997,18.0757046,-3.65227461,2499.9997,-1.79499388,7
-59.834,4393912,-2452.87895,-2500,-2500,2499.9997,18.0703402,-3.58849764,2499.9997,-1.69932842,7
-59.833,4393913,-2455.163,-2500,-2500,2499.9997,18.1728601,-3.74257565,2499.9997,-1.58697367,7
-59.832,4393914,-2447.55447,-2500,-2500,2499.9997,18.1049109,-3.85642052,2499.9997,-1.53720379,7
-59.831,4393915,-2429.79914,-2500,-2500,2499.9997,18.1475282,-3.7625432,2499.9997,-1.52945518,7
-59.83,4393916,-2399.49495,-2500,-2500,2499.9997,18.0715322,-3.68058681,2499.9997,-1.38640404,7
-59.829,4393917,-2386.53272,-2500,-2500,2499.9997,18.0992484,-3.75628471,2499.9997,-1.3256073,7
-59.828,4393918,-2413.92732,-2500,-2500,2499.9997,17.9183483,-3.68088484,2499.9997,-1.18881464,7
-59.827,4393919,-2450.22714,-2500,-2500,2499.9997,17.8536773,-3.8421154,2499.9997,-1.33812428,7
-59.826,4393920,-2460.34801,-2500,-2500,2499.9997,17.8924203,-3.90380621,2499.9997,-1.24484301,7
-59.825,4393921,-2458.50176,-2500,-2500,2499.9997,18.0801749,-3.90321016,2499.9997,-1.23053789,7
-59.824,4393922,-2461.27546,-2500,-2500,2499.9997,18.2199478,-3.72976065,2499.9997,-1.05559826,7
-59.823,4393923,-2471.75694,-2500,-2500,2499.9997,18.2723999,-3.64810228,2499.9997,-0.766515732,7
-59.822,4393924,-2495.28855,-2500,-2500,2499.9997,18.1886554,-3.76522541,2499.9997,-0.47147274,7
-59.821,4393925,-2500,-2500,-2500,2499.9997,18.2449818,-3.70204449,2499.9997,-0.598728657,7
-59.82,4393926,-2500,-2500,-2500,2499.9997,18.2041526,-3.67313623,2499.9997,-0.544190407,7
-59.819,4393927,-2466.05605,-2500,-2500,2499.9997,18.3179975,-3.59684229,2499.9997,-0.431835651,7
-59.818,4393928,-2451.14028,-2500,-2500,2499.9997,18.5492635,-3.85791063,2499.9997,-0.118613243,7
-59.817,4393929,-2453.86362,-2500,-2500,2499.9997,18.3483958,-3.97562981,2499.9997,-0.310242176,7
-59.816,4393930,-2454.97584,-2500,-2500,2499.9997,18.2247162,-4.02867794,2499.9997,-0.387132168,7
-59.815,4393931,-2446.10339,-2500,-2500,2499.9997,18.2080269,-3.88950109,2499.9997,-0.517368317,7
-59.814,4393932,-2426.53042,-2500,-2500,2499.9997,18.0345774,-3.6367774,2499.9997,-0.78856945,7
-59.813,4393933,-2398.19407,-2500,-2500,2499.9997,17.9970264,-3.65436077,2499.9997,-1.10089779,7
-59.812,4393934,-2397.87996,-2500,-2500,2499.9997,18.2330608,-3.91721725,2499.9997,-1.30087137,7
-59.811,4393935,-2434.5699,-2500,-2500,2499.9997,18.1859732,-3.87996435,2499.9997,-1.26987696,7
-59.81,4393936,-2463.72879,-2500,-2500,2499.9997,18.1844831,-3.80337238,2499.9997,-1.29163265,7
-59.809,4393937,-2464.16241,-2500,-2500,2499.9997,18.1260705,-3.70442867,2499.9997,-1.4552474,7
-59.808,4393938,-2459.65511,-2500,-2500,2499.9997,18.0128217,-3.62426043,2499.9997,-1.44898891,7
-59.807,4393939,-2464.30039,-2500,-2500,2499.9997,18.1955099,-3.64243984,2499.9997,-1.42723322,7
-59.806,4393940,-2476.85134,-2500,-2500,2499.9997,18.1660056,-3.56554985,2499.9997,-1.48177147,7
-59.805,4393941,-2500,-2500,-2500,2499.9997,17.9833174,-3.60161066,2499.9997,-1.62303448,7
-59.804,4393942,-2500,-2500,-2500,2499.9997,17.8802013,-3.64124775,2499.9997,-1.93178654,7
-59.803,4393943,-2485.92377,-2500,-2500,2499.9997,17.9457664,-3.67790461,2499.9997,-2.04741955,7
-59.802,4393944,-2453.44907,-2500,-2500,2499.9997,18.1317329,-3.62873077,2499.9997,-2.00808048,7
-59.801,4393945,-2445.13571,-2500,-2500,2499.9997,18.1615353,-3.57180834,2499.9997,-1.95294619,7
-59.8,4393946,-2448.36837,-2500,-2500,2499.9997,18.0765986,-3.52859497,2499.9997,-2.05814838,7
-59.799,4393947,-2446.52987,-2500,-2500,2499.9997,18.132329,-3.63945961,2499.9997,-2.10076571,7
-59.798,4393948,-2439.3788,-2500,-2500,2499.9997,18.119216,-3.76313925,2499.9997,-2.13116407,7
-59.797,4393949,-2416.749,-2500,-2500,2499.9997,18.0724263,-3.70323658,2499.9997,-1.96844339,7
-59.796,4393950,-2395.8084,-2500,-2500,2499.9997,17.9946423,-3.82840633,2499.9997,-1.96665525,7
-59.795,4393951,-2411.1861,-2500,-2500,2499.9997,17.9126859,-3.74078751,2499.9997,-2.03639269,7
-59.794,4393952,-2451.78729,-2500,-2500,2499.9997,18.1278586,-3.71277332,2499.9997,-1.94966793,7
-59.793,4393953,-2470.79253,-2500,-2500,2499.9997,18.3171034,-3.69340181,2499.9997,-2.11179256,7
-59.792,4393954,-2467.97621,-2500,-2500,2499.9997,18.1612372,-3.77357006,2499.9997,-2.19881535,7
-59.791,4393955,-2466.16334,-2500,-2500,2499.9997,17.913878,-4.00692225,2499.9997,-2.17795372,7
-59.79,4393956,-2472.04065,-2500,-2500,2499.9997,18.0280209,-4.17768955,2499.9997,-1.71065331,7
-59.789,4393957,-2487.90354,-2500,-2500,2499.9997,17.9937482,-3.89188528,2499.9997,-1.4179945,7
-59.788,4393958,-2500,-2500,-2500,2499.9997,17.863512,-3.83734703,2499.9997,-1.24365091,7
-59.787,4393959,-2500,-2500,-2500,2499.9997,17.799139,-3.68714333,2499.9997,-1.347363,7
-59.786,4393960,-2473.7975,-2500,-2500,2499.9997,17.8492069,-3.66926193,2499.9997,-1.46120787,7
-59.785,4393961,-2448.69858,-2500,-2500,2499.9997,17.7741051,-3.78996134,2499.9997,-1.56641006,7
-59.784,4393962,-2445.68318,-2500,-2500,2499.9997,17.901957,-3.67790461,2499.9997,-1.49250031,7
-59.783,4393963,-2446.4485,-2500,-2500,2499.9997,18.0390477,-3.63379717,2499.9997,-1.45018101,7
-59.782,4393964,-2440.5995,-2500,-2500,2499.9997,17.952919,-3.74704599,2499.9997,-1.36435032,7
-59.781,4393965,-2427.2573,-2500,-2500,2499.9997,17.9439783,-3.69817019,2499.9997,-1.20580196,7
-59.78,4393966,-2400.45696,-2500,-2500,2499.9997,17.9952383,-3.8510561,2499.9997,-1.35481358,7
-59.779,4393967,-2389.82022,-2500,-2500,2499.9997,17.6474452,-3.81499529,2499.9997,-1.25795603,7
-59.778,4393968,-2418.80596,-2500,-2500,2499.9997,17.8155303,-3.74823809,2499.9997,-1.09314919,7
-59.777,4393969,-2458.33427,-2500,-2500,2499.9997,17.9195404,-3.74853611,2499.9997,-0.964105129,7
-59.776,4393970,-2468.74779,-2500,-2500,2499.9997,17.7869201,-3.64392996,2499.9997,-1.03503466,7
-59.775,4393971,-2465.6266,-2500,-2500,2499.9997,17.6686049,-3.76343727,2499.9997,-1.2922287,7
-59.774,4393972,-2467.14145,-2500,-2500,2499.9997,17.4975395,-3.9255619,2499.9997,-1.32739544,7
-59.773,4393973,-2475.48729,-2500,-2500,2499.9997,17.1968341,-3.95804644,2499.9997,-1.10477209,7
-59.772,4393974,-2496.37127,-2500,-2500,2499.9997,17.4033642,-3.82125378,2499.9997,-0.97066164,7
-59.771,4393975,-2500,-2500,-2500,2499.9997,17.58039,-3.71724367,2499.9997,-0.932216644,7
-59.77,4393976,-2500,-2500,-2500,2499.9997,17.7422166,-3.74436378,2499.9997,-1.08212233,7
-59.769,4393977,-2468.31596,-2500,-2500,2499.9997,17.8009272,-3.73661518,2499.9997,-1.12742186,7
-59.768,4393978,-2452.6912,-2500,-2500,2499.9997,17.9335475,-3.79085541,2499.9997,-1.06722116,7
-59.767,4393979,-2452.29095,-2500,-2500,2499.9997,17.8092718,-3.71783972,2499.9997,-1.01029873,7
-59.766,4393980,-2450.92213,-2500,-2500,2499.9997,18.0146098,-3.82453203,2499.9997,-1.00910664,7
-59.765,4393981,-2443.03167,-2500,-2500,2499.9997,17.9302692,-3.91960144,2499.9997,-0.995695591,7
-59.764,4393982,-2422.72705,-2500,-2500,2499.9997,17.8226829,-3.77207994,2499.9997,-1.05470419,7
-59.763,4393983,-2392.2208,-2500,-2500,2499.9997,17.9249048,-3.88622284,2499.9997,-1.18255615,7
-59.762,4393984,-2391.81906,-2500,-2500,2499.9997,17.8974867,-3.75539064,2499.9997,-1.28597021,7
-59.761,4393985,-2429.52853,-2500,-2500,2499.9997,17.9690123,-3.85701656,2499.9997,-1.334548,7
-59.76,4393986,-2461.33894,-2500,-2500,2499.9997,17.9666281,-3.81797552,2499.9997,-1.40607357,7
-59.759,4393987,-2466.26854,-2500,-2500,2499.9997,17.9845095,-3.8126111,2499.9997,-1.32411718,7
-59.758,4393988,-2463.88018,-2500,-2500,2499.9997,18.0581212,-3.75837088,2499.9997,-1.2460351,7
-59.757,4393989,-2467.53037,-2500,-2500,2499.9997,18.0742145,-3.61382961,2499.9997,-1.28746033,7
-59.756,4393990,-2479.21973,-2500,-2500,2499.9997,17.9052353,-3.64840031,2499.9997,-1.514256,7
-59.755,4393991,-2500,-2500,-2500,2499.9997,17.8623199,-3.71903181,2499.9997,-1.58637762,7
-59.754,4393992,-2500,-2500,-2500,2499.9997,17.8724527,-3.74287367,2499.9997,-1.60783529,7
-59.753,4393993,-2491.15586,-2500,-2500,2499.9997,18.0497766,-3.60101461,2499.9997,-1.77204609,7
-59.752,4393994,-2460.12747,-2500,-2500,2499.9997,18.2950497,-3.6251545,2499.9997,-1.91062689,7
-59.751,4393995,-2452.4951,-2500,-2500,2499.9997,18.1141496,-3.62217426,2499.9997,-2.04712152,7
-59.75,4393996,-2455.05124,-2500,-2500,2499.9997,18.0160999,-3.58074903,2499.9997,-2.23696232,7
-59.749,4393997,-2452.73024,-2500,-2500,2499.9997,18.1338191,-3.65555286,2499.9997,-2.23368406,7
-59.748,4393998,-2441.71739,-2500,-2500,2499.9997,18.0187821,-3.77416611,2499.9997,-2.32636929,7
-59.747,4393999,-2415.95447,-2500,-2500,2499.9997,17.7961588,-3.78131866,2499.9997,-2.32845545,7
-59.746,4394000,-2393.15093,-2500,-2500,2499.9997,17.8396702,-3.97205353,2499.9997,-2.25812197,7
-59.745,4394001,-2407.16696,-2500,-2500,2499.9997,17.9675221,-3.80903482,2499.9997,-2.2110343,7
-59.744,4394002,-2447.21025,-2500,-2500,2499.9997,17.8989768,-3.875494,2499.9997,-2.17020512,7
-59.743,4394003,-2466.58266,-2500,-2500,2499.9997,17.8423524,-3.96043062,2499.9997,-2.27153301,7
-59.742,4394004,-2463.73028,-2500,-2500,2499.9997,17.8161263,-3.83466482,2499.9997,-2.39849091,7
-59.741,4394005,-2461.12078,-2500,-2500,2499.9997,17.927289,-3.74257565,2499.9997,-2.58415937,7
-59.74,4394006,-2467.30775,-2500,-2500,2499.9997,17.7872181,-3.74734402,2499.9997,-2.59518623,7
-59.739,4394007,-2484.25782,-2500,-2500,2499.9997,17.6820159,-3.81022692,2499.9997,-2.51621008,7
-59.738,4394008,-2500,-2500,-2500,2499.9997,17.6492333,-3.8164854,2499.9997,-2.54750252,7
-59.737,4394009,-2500,-2500,-2500,2499.9997,17.6799297,-3.83734703,2499.9997,-2.53021717,7
-59.736,4394010,-2474.58369,-2500,-2500,2499.9997,17.8599358,-3.69876623,2499.9997,-2.65240669,7
-59.735,4394011,-2449.45973,-2500,-2500,2499.9997,17.9314613,-3.63737345,2499.9997,-2.61008739,7
-59.734,4394012,-2448.11475,-2500,-2500,2499.9997,17.9618597,-3.61949205,2499.9997,-2.79605389,7
-59.733,4394013,-2451.21568,-2500,-2500,2499.9997,17.978847,-3.58641148,2499.9997,-2.76088715,7
-59.732,4394014,-2446.49291,-2500,-2500,2499.9997,17.9713964,-3.55094671,2499.9997,-2.66164541,7
-59.731,4394015,-2433.82931,-2500,-2500,2499.9997,17.9722905,-3.6457181,2499.9997,-2.50160694,7
-59.73,4394016,-2407.34935,-2500,-2500,2499.9997,17.8653002,-3.81559134,2499.9997,-2.48551369,7
-59.729,4394017,-2394.42199,-2500,-2500,2499.9997,17.952919,-3.6624074,2499.9997,-2.72631645,7
-59.728,4394018,-2421.08434,-2500,-2500,2499.9997,17.9681182,-3.54170799,2499.9997,-2.8476119,7
-59.727,4394019,-2459.96386,-2500,-2500,2499.9997,18.0095434,-3.56584787,2499.9997,-2.89559364,7
-59.726,4394020,-2469.74289,-2500,-2500,2499.9997,17.8927183,-3.65644693,2499.9997,-2.86072493,7
-59.725,4394021,-2465.38281,-2500,-2500,2499.9997,18.0107355,-3.70562077,2499.9997,-2.85089016,7
-59.724,4394022,-2466.55494,-2500,-2500,2499.9997,17.9573894,-3.6624074,2499.9997,-2.68757343,7
-59.723,4394023,-2474.28149,-2500,-2500,2499.9997,18.0724263,-3.57508659,2499.9997,-2.62051821,7
-59.722,4394024,-2494.87996,-2500,-2500,2499.9997,18.2676315,-3.48269939,2499.9997,-2.58743763,7
-59.721,4394025,-2500,-2500,-2500,2499.9997,18.3093548,-3.41564417,2499.9997,-2.48372555,7
-59.72,4394026,-2500,-2500,-2500,2499.9997,18.2032585,-3.4058094,2499.9997,-2.34156847,7
-59.719,4394027,-2463.52464,-2500,-2500,2499.9997,18.0703402,-3.43233347,2499.9997,-2.23249197,7
-59.718,4394028,-2446.98167,-2500,-2500,2499.9997,18.2706118,-3.48448753,2499.9997,-2.12401152,7
-59.717,4394029,-2447.31367,-2500,-2500,2499.9997,18.4136629,-3.43829393,2499.9997,-2.17467546,7
-59.716,4394030,-2447.12919,-2500,-2500,2499.9997,18.4103847,-3.57866287,2499.9997,-2.18570232,7
-59.715,4394031,-2441.01167,-2500,-2500,2499.9997,18.5799599,-3.66598368,2499.9997,-2.17825174,7
