time_s,frame,ch0_mv,ch1_mv,ch2_mv,status
-50.577,437210,-2398.72456,1178.81924,-1691.48773,1
-50.576,437211,-2403.76502,1178.86811,-1690.95188,1
-50.575,437212,-2413.57028,1177.3774,-1689.96066,1
-50.574,437213,-2433.0166,1173.79904,-1690.58144,1
-50.573,437214,-2442.90769,1171.2271,-1688.06732,1
-50.572,437215,-2421.08554,1173.00183,-1684.14593,1
-50.571,437216,-2394.81211,1174.97802,-1682.37656,1
-50.57,437217,-2385.94025,1177.37681,-1684.3152,1
-50.569,437218,-2388.08662,1178.17014,-1685.61161,1
-50.568,437219,-2385.97751,1177.7842,-1686.20825,1
-50.567,437220,-2376.82194,1178.60585,-1687.78896,1
-50.566,437221,-2356.05776,1180.7549,-1687.60091,1
-50.565,437222,-2338.44429,1182.57105,-1689.42332,1
-50.564,437223,-2350.21234,1182.74271,-1693.23683,1
-50.563,437224,-2382.37947,1180.97991,-1696.15179,1
-50.562,437225,-2398.26798,1177.50138,-1696.45339,1
-50.561,437226,-2397.63945,1176.24193,-1693.93569,1
-50.56,437227,-2397.26454,1177.58542,-1691.6272,1
-50.559,437228,-2403.11712,1178.07299,-1690.97096,1
-50.558,437229,-2416.36604,1175.79818,-1691.2964,1
-50.557,437230,-2435.52536,1171.58979,-1691.05768,1
-50.556,437231,-2436.86318,1172.37329,-1688.64846,1
-50.555,437232,-2409.87152,1174.8904,-1684.28451,1
-50.554,437233,-2389.00572,1176.82248,-1683.79903,1
-50.553,437234,-2388.60637,1179.34734,-1685.63277,1
-50.552,437235,-2390.77806,1178.14034,-1687.47485,1
-50.551,437236,-2387.21758,1178.02858,-1688.27504,1
-50.55,437237,-2376.27387,1180.00448,-1687.96688,1
-50.549,437238,-2351.38386,1182.27988,-1687.17831,1
-50.548,437239,-2340.97928,1184.13717,-1688.44849,1
-50.547,437240,-2363.48867,1184.42118,-1694.12345,1
-50.546,437241,-2394.24825,1182.58119,-1696.33627,1
-50.545,437242,-2401.45445,1179.98838,-1694.15683,1
-50.544,437243,-2399.31911,1178.12306,-1692.45392,1
-50.543,437244,-2400.22063,1178.25091,-1691.19954,1
-50.542,437245,-2405.4718,1176.81712,-1690.27984,1
-50.541,437246,-2423.03401,1173.12551,-1690.8592,1
-50.54,437247,-2440.47076,1171.84937,-1689.12172,1
-50.539,437248,-2428.76768,1172.83821,-1685.73499,1
-50.538,437249,-2398.33951,1174.23564,-1683.28077,1
-50.537,437250,-2386.28238,1177.1065,-1684.98904,1
-50.536,437251,-2385.71554,1178.56205,-1686.37156,1
-50.535,437252,-2385.61124,1178.09445,-1687.45011,1
-50.534,437253,-2380.72634,1177.19024,-1689.07493,1
-50.533,437254,-2365.89462,1179.41409,-1687.86019,1
-50.532,437255,-2343.05918,1184.06713,-1686.3811,1
-50.531,437256,-2344.99097,1184.5085,-1690.34332,1
-50.53,437257,-2376.81866,1183.00259,-1694.77284,1
-50.529,437258,-2401.4011,1182.04981,-1694.20362,1
-50.528,437259,-2403.6172,1179.14945,-1692.03281,1
-50.527,437260,-2400.95288,1179.43525,-1690.83446,1
-50.526,437261,-2403.70959,1179.25525,-1690.17583,1
-50.525,437262,-2412.81718,1177.81162,-1689.69095,1
-50.524,437263,-2433.41506,1174.06696,-1690.31054,1
-50.523,437264,-2442.11525,1174.03179,-1688.59452,1
-50.522,437265,-2419.83354,1174.91037,-1683.3508,1
-50.521,437266,-2392.94797,1175.25548,-1682.50114,1
-50.52,437267,-2386.41977,1176.24432,-1684.26782,1
-50.519,437268,-2387.6521,1176.51999,-1687.84142,1
-50.518,437269,-2385.29593,1177.20097,-1689.52584,1
-50.517,437270,-2376.50901,1178.15316,-1688.69197,1
-50.516,437271,-2354.0464,1180.73791,-1686.80221,1
-50.515,437272,-2336.72619,1182.29598,-1688.63177,1
-50.514,437273,-2351.38625,1182.36035,-1691.59085,1
-50.513,437274,-2386.12115,1181.24247,-1694.85271,1
-50.512,437275,-2402.29189,1179.8209,-1694.17471,1
-50.511,437276,-2400.66707,1178.86096,-1692.54333,1
-50.51,437277,-2400.67035,1179.28118,-1691.43766,1
-50.509,437278,-2406.51011,1179.37356,-1690.40203,1
-50.508,437279,-2419.82222,1176.86063,-1689.41379,1
-50.507,437280,-2439.20535,1173.71798,-1688.82608,1
-50.506,437281,-2437.12783,1174.08574,-1686.08397,1
-50.505,437282,-2409.07162,1174.59893,-1682.90764,1
-50.504,437283,-2389.93764,1176.94497,-1682.87784,1
-50.503,437284,-2387.85863,1178.94083,-1684.97026,1
-50.502,437285,-2390.67972,1178.34657,-1685.78267,1
-50.501,437286,-2386.7023,1179.55923,-1686.93602,1
-50.5,437287,-2373.48706,1179.83133,-1687.68167,1
-50.499,437288,-2348.19651,1182.30581,-1687.13391,1
-50.498,437289,-2338.61834,1183.30896,-1690.61542,1
-50.497,437290,-2362.95521,1182.76179,-1694.90099,1
-50.496,437291,-2391.86764,1179.43853,-1695.58585,1
-50.495,437292,-2399.90056,1179.05617,-1692.96116,1
-50.494,437293,-2398.28706,1179.03829,-1691.49071,1
-50.493,437294,-2398.95642,1178.96855,-1690.90807,1
-50.492,437295,-2405.3973,1177.3172,-1690.66787,1
-50.491,437296,-2424.31283,1173.77311,-1691.71333,1
-50.49,437297,-2439.02087,1173.21551,-1690.83267,1
-50.489,437298,-2426.43088,1175.03613,-1686.7137,1
-50.488,437299,-2397.60667,1177.57499,-1684.09735,1
-50.487,437300,-2386.58905,1180.63778,-1684.65346,1
-50.486,437301,-2388.02522,1179.56936,-1685.53293,1
-50.485,437302,-2389.15533,1177.85245,-1687.07103,1
-50.484,437303,-2382.36725,1178.64907,-1687.41524,1
-50.483,437304,-2365.80759,1181.96696,-1686.21093,1
-50.482,437305,-2343.29224,1184.69745,-1686.37395,1
-50.481,437306,-2346.10289,1184.5386,-1690.09566,1
-50.48,437307,-2377.96962,1183.28571,-1695.27024,1
-50.479,437308,-2400.11454,1179.83192,-1695.15193,1
-50.478,437309,-2401.08758,1177.71089,-1693.09348,1
-50.477,437310,-2399.96731,1177.97434,-1691.29938,1
-50.476,437311,-2403.03218,1178.50065,-1690.18716,1
-50.475,437312,-2412.93848,1176.14418,-1689.95261,1
-50.474,437313,-2432.18124,1174.16203,-1691.10864,1
-50.473,437314,-2439.39131,1173.22206,-1688.90506,1
-50.472,437315,-2416.61906,1173.15114,-1685.16666,1
-50.471,437316,-2389.14192,1176.53191,-1682.82717,1
-50.47,437317,-2383.90923,1179.0657,-1684.88771,1
-50.469,437318,-2385.55193,1177.81699,-1687.16043,1
-50.468,437319,-2383.78376,1177.35475,-1689.22573,1
-50.467,437320,-2375.27788,1179.24213,-1688.81983,1
-50.466,437321,-2353.58089,1183.52681,-1686.86569,1
-50.465,437322,-2337.94451,1185.6249,-1687.82443,1
-50.464,437323,-2355.63248,1184.00723,-1693.06159,1
-50.463,437324,-2389.27126,1181.05769,-1696.17712,1
-50.462,437325,-2402.64714,1180.1672,-1694.47035,1
-50.461,437326,-2400.87688,1179.83103,-1692.81214,1
-50.46,437327,-2400.10828,1179.34972,-1691.06662,1
-50.459,437328,-2406.14265,1177.38724,-1689.81671,1
-50.458,437329,-2419.78824,1176.06044,-1690.00477,1
-50.457,437330,-2437.98405,1173.91616,-1688.53968,1
-50.456,437331,-2435.37784,1172.96666,-1685.49359,1
-50.455,437332,-2406.56167,1173.95699,-1682.66952,1
-50.454,437333,-2388.11761,1176.43505,-1682.96427,1
-50.453,437334,-2384.95946,1178.35969,-1685.75495,1
-50.452,437335,-2386.21384,1178.11829,-1687.50942,1
-50.451,437336,-2382.14552,1177.07074,-1687.47365,1
-50.45,437337,-2369.32814,1178.10428,-1687.80774,1
-50.449,437338,-2344.9564,1181.96994,-1687.85274,1
-50.448,437339,-2337.78805,1183.35903,-1690.28193,1
-50.447,437340,-2364.42119,1182.59966,-1694.36604,1
-50.446,437341,-2395.9744,1181.63854,-1695.8636,1
-50.445,437342,-2402.08805,1179.47727,-1694.42832,1
-50.444,437343,-2400.29722,1179.99762,-1692.69711,1
-50.443,437344,-2401.38084,1179.42095,-1691.84268,1
-50.442,437345,-2407.5821,1177.93828,-1691.23709,1
-50.441,437346,-2427.02276,1176.00232,-1690.73194,1
-50.44,437347,-2443.89802,1173.5028,-1689.20308,1
-50.439,437348,-2430.41873,1174.41297,-1685.86999,1
-50.438,437349,-2400.57588,1175.69774,-1682.87456,1
-50.437,437350,-2390.55395,1177.96421,-1684.35216,1
-50.436,437351,-2391.4811,1179.17776,-1685.97966,1
-50.435,437352,-2389.00036,1178.39366,-1688.52448,1
-50.434,437353,-2379.9777,1179.21114,-1688.40379,1
-50.433,437354,-2363.26188,1180.68546,-1686.85913,1
-50.432,437355,-2342.03964,1183.22968,-1687.60329,1
-50.431,437356,-2346.09663,1183.49999,-1691.11609,1
-50.43,437357,-2377.8972,1182.91438,-1694.78267,1
-50.429,437358,-2400.13182,1180.07004,-1695.50538,1
-50.428,437359,-2401.17818,1178.21872,-1693.06576,1
-50.427,437360,-2399.13404,1179.10743,-1691.02073,1
-50.426,437361,-2402.74072,1178.53671,-1690.89407,1
-50.425,437362,-2412.44435,1176.43058,-1691.54406,1
-50.424,437363,-2433.32893,1173.12402,-1691.0699,1
-50.423,437364,-2440.34231,1172.79917,-1690.3621,1
-50.422,437365,-2416.21137,1173.58208,-1686.5626,1
-50.421,437366,-2391.71028,1176.66215,-1684.3766,1
-50.42,437367,-2387.02774,1179.86649,-1684.74644,1
-50.419,437368,-2389.25457,1179.31634,-1686.81562,1
-50.418,437369,-2387.08645,1179.25733,-1687.55025,1
-50.417,437370,-2378.18271,1180.47476,-1688.79658,1
-50.416,437371,-2356.65739,1181.49191,-1687.71386,1
-50.415,437372,-2341.62569,1182.02031,-1689.11189,1
-50.414,437373,-2357.87004,1182.72126,-1692.78324,1
-50.413,437374,-2389.86939,1181.49608,-1695.01632,1
-50.412,437375,-2402.19682,1180.29922,-1693.74704,1
-50.411,437376,-2401.62492,1178.18624,-1691.45703,1
-50.41,437377,-2401.34507,1177.88076,-1689.79436,1
-50.409,437378,-2405.94059,1176.68062,-1690.19043,1
-50.408,437379,-2420.63075,1175.28528,-1691.60992,1
-50.407,437380,-2438.80421,1172.57714,-1691.87784,1
-50.406,437381,-2434.23522,1173.25574,-1686.89489,1
-50.405,437382,-2403.9948,1175.26025,-1683.06321,1
-50.404,437383,-2386.21563,1177.0308,-1684.69161,1
-50.403,437384,-2385.86336,1177.99312,-1685.48167,1
-50.402,437385,-2385.95635,1177.27369,-1686.61147,1
-50.401,437386,-2382.95585,1178.92742,-1687.73979,1
-50.4,437387,-2371.58269,1180.59874,-1687.8736,1
-50.399,437388,-2348.44297,1183.20078,-1687.33597,1
-50.398,437389,-2343.73897,1183.91901,-1689.96394,1
-50.397,437390,-2370.63557,1183.29912,-1693.74138,1
-50.396,437391,-2398.87655,1181.20581,-1695.17487,1
-50.395,437392,-2402.54015,1179.46059,-1693.32713,1
-50.394,437393,-2400.83545,1180.11266,-1690.77098,1
-50.393,437394,-2402.70674,1181.26422,-1690.16957,1
-50.392,437395,-2410.93159,1179.00997,-1690.25362,1
-50.391,437396,-2430.01074,1175.39942,-1691.16557,1
-50.39,437397,-2444.30661,1172.62453,-1689.81463,1
-50.389,437398,-2427.9356,1173.54602,-1686.47408,1
-50.388,437399,-2397.75985,1175.13299,-1682.85847,1
-50.387,437400,-2386.52825,1177.62148,-1684.51369,1
-50.386,437401,-2387.85237,1177.60956,-1685.96178,1
-50.385,437402,-2387.46107,1178.45953,-1688.12692,1
-50.384,437403,-2380.27841,1178.2676,-1688.64667,1
-50.383,437404,-2361.57119,1180.50933,-1687.64859,1
-50.382,437405,-2340.18147,1184.53115,-1687.83814,1
-50.381,437406,-2348.06776,1183.30985,-1691.12712,1
-50.38,437407,-2380.50193,1181.56195,-1695.29051,1
-50.379,437408,-2400.47336,1180.2426,-1695.46396,1
-50.378,437409,-2401.21037,1179.20905,-1693.73691,1
-50.377,437410,-2400.51866,1179.51125,-1691.59919,1
-50.376,437411,-2404.39951,1178.28757,-1691.12474,1
-50.375,437412,-2415.80188,1177.29336,-1688.9897,1
-50.374,437413,-2435.96256,1174.4532,-1690.76174,1
-50.373,437414,-2441.57314,1174.13521,-1688.12811,1
-50.372,437415,-2417.48959,1175.26501,-1683.28136,1
-50.371,437416,-2393.0189,1177.13809,-1682.38074,1
-50.37,437417,-2389.48554,1178.79659,-1684.59624,1
-50.369,437418,-2391.72786,1179.53926,-1686.80489,1
-50.368,437419,-2386.63256,1179.7601,-1687.83575,1
-50.367,437420,-2375.35119,1179.99524,-1687.92903,1
-50.366,437421,-2353.22893,1183.34144,-1686.63621,1
-50.365,437422,-2338.69255,1184.68791,-1687.92486,1
-50.364,437423,-2357.70434,1183.62695,-1691.98453,1
-50.363,437424,-2389.33355,1182.18809,-1695.30064,1
-50.362,437425,-2400.74426,1181.08869,-1694.30584,1
-50.361,437426,-2399.03599,1179.16256,-1692.60919,1
-50.36,437427,-2399.50746,1178.52569,-1691.88112,1
-50.359,437428,-2404.2508,1177.63281,-1690.87291,1
-50.358,437429,-2420.21292,1175.4933,-1690.3612,1
-50.357,437430,-2439.32426,1173.54035,-1689.38994,1
-50.356,437431,-2433.34055,1173.90513,-1686.1251,1
-50.355,437432,-2405.40534,1175.68105,-1682.6576,1
-50.354,437433,-2390.57392,1179.11249,-1682.88887,1
-50.353,437434,-2390.75094,1180.92209,-1685.45753,1
-50.352,437435,-2390.49464,1179.98779,-1686.62608,1
-50.351,437436,-2386.30682,1179.21591,-1687.48736,1
-50.35,437437,-2373.37977,1181.04935,-1687.63518,1
-50.349,437438,-2349.68126,1183.68953,-1686.58376,1
-50.348,437439,-2345.91335,1184.50999,-1689.28504,1
-50.347,437440,-2374.99535,1182.72454,-1692.58416,1
-50.346,437441,-2400.91264,1180.91762,-1693.53932,1
-50.345,437442,-2406.23176,1179.19177,-1692.37673,1
-50.344,437443,-2404.94311,1178.30902,-1691.15663,1
-50.343,437444,-2405.19226,1178.16806,-1691.58578,1
-50.342,437445,-2410.84874,1176.40257,-1691.15961,1
-50.341,437446,-2429.00461,1173.03312,-1691.80751,1
-50.34,437447,-2440.60218,1171.04262,-1690.11235,1
-50.339,437448,-2423.60473,1172.59771,-1687.08324,1
-50.338,437449,-2395.38103,1174.88116,-1683.16782,1
-50.337,437450,-2386.57981,1176.77063,-1684.34918,1
-50.336,437451,-2387.46375,1177.42121,-1686.3364,1
-50.335,437452,-2386.7777,1176.5781,-1686.94705,1
-50.334,437453,-2380.14966,1178.74324,-1688.79539,1
-50.333,437454,-2361.12446,1182.39492,-1689.01861,1
-50.332,437455,-2340.83742,1184.45307,-1688.49587,1
-50.331,437456,-2349.5546,1184.74334,-1692.79933,1
-50.33,437457,-2383.06999,1183.6192,-1696.01321,1
-50.329,437458,-2402.89897,1180.66251,-1694.13805,1
-50.328,437459,-2403.4965,1178.76679,-1691.89006,1
-50.327,437460,-2403.19133,1179.63731,-1690.59664,1
-50.326,437461,-2408.14537,1179.85725,-1689.81045,1
-50.325,437462,-2418.49303,1176.39184,-1689.97079,1
-50.324,437463,-2438.50857,1173.53827,-1691.51008,1
-50.323,437464,-2442.23177,1172.35869,-1689.80867,1
-50.322,437465,-2416.24862,1174.74258,-1685.7025,1
-50.321,437466,-2392.27712,1177.02067,-1684.37213,1
-50.32,437467,-2388.94552,1178.0104,-1684.92675,1
-50.319,437468,-2389.66316,1178.01666,-1686.09262,1
-50.318,437469,-2385.84667,1177.31988,-1687.7982,1
-50.317,437470,-2375.93949,1179.10326,-1687.54518,1
-50.316,437471,-2352.42516,1182.18154,-1687.45995,1
-50.315,437472,-2338.56291,1182.77401,-1690.23782,1
-50.314,437473,-2358.51228,1182.89888,-1695.39243,1
-50.313,437474,-2390.75482,1182.32787,-1696.75648,1
-50.312,437475,-2401.08043,1180.61513,-1693.69578,1
-50.311,437476,-2399.15252,1179.19713,-1691.47104,1
-50.31,437477,-2401.67469,1180.32604,-1691.10894,1
-50.309,437478,-2408.26756,1179.88944,-1690.57429,1
-50.308,437479,-2425.22061,1176.98461,-1691.11222,1
-50.307,437480,-2443.54576,1174.80785,-1690.81658,1
-50.306,437481,-2436.11962,1174.20524,-1687.01291,1
-50.305,437482,-2405.7731,1177.00577,-1682.702,1
-50.304,437483,-2389.3708,1178.62642,-1683.30938,1
-50.303,437484,-2389.22298,1180.15438,-1685.93854,1
-50.302,437485,-2390.72472,1178.71225,-1687.10142,1
-50.301,437486,-2385.75101,1178.66665,-1686.88267,1
-50.3,437487,-2371.49328,1181.67281,-1686.69254,1
-50.299,437488,-2348.91206,1183.846,-1687.59257,1
-50.298,437489,-2345.73334,1184.83633,-1690.26554,1
-50.297,437490,-2375.33003,1182.89471,-1696.06626,1
-50.296,437491,-2399.96731,1180.95756,-1696.78122,1
-50.295,437492,-2402.92519,1178.15882,-1694.45127,1
-50.294,437493,-2399.79744,1178.70897,-1692.79844,1
-50.293,437494,-2401.9286,1178.49171,-1691.9753,1
-50.292,437495,-2410.39664,1177.18428,-1690.74208,1
-50.291,437496,-2429.22753,1174.25561,-1691.41889,1
-50.29,437497,-2441.59698,1173.53797,-1690.97483,1
-50.289,437498,-2425.02958,1174.34055,-1685.47273,1
-50.288,437499,-2397.31997,1176.22226,-1683.62707,1
-50.287,437500,-2388.35275,1179.0818,-1684.47584,1
-50.286,437501,-2390.82634,1179.88408,-1686.81771,1
-50.285,437502,-2390.47319,1178.95335,-1687.76512,1
-50.284,437503,-2383.75455,1180.53079,-1687.8143,1
-50.283,437504,-2366.19473,1182.63543,-1685.15235,1
-50.282,437505,-2345.46155,1184.70848,-1686.52266,1
-50.281,437506,-2355.48228,1185.08607,-1689.49753,1
-50.28,437507,-2388.77624,1183.82782,-1693.98785,1
-50.279,437508,-2405.55644,1181.24485,-1693.24458,1
-50.278,437509,-2405.68548,1179.16465,-1692.27153,1
-50.277,437510,-2403.35494,1179.67486,-1690.77158,1
-50.276,437511,-2407.35501,1178.78228,-1691.7944,1
-50.275,437512,-2419.06166,1176.45204,-1691.84506,1
-50.274,437513,-2438.47758,1173.65509,-1690.23752,1
-50.273,437514,-2441.09601,1174.19034,-1687.33895,1
-50.272,437515,-2415.01033,1174.31283,-1683.88337,1
-50.271,437516,-2391.53922,1175.74751,-1683.1404,1
-50.27,437517,-2388.19897,1179.28147,-1685.01824,1
-50.269,437518,-2388.97711,1178.52449,-1687.84082,1
-50.268,437519,-2386.14202,1177.78689,-1688.56502,1
-50.267,437520,-2375.90611,1179.53151,-1688.78675,1
-50.266,437521,-2352.89335,1182.95908,-1688.37458,1
-50.265,437522,-2341.41439,1184.65245,-1690.33021,1
-50.264,437523,-2363.45142,1183.05981,-1694.49002,1
-50.263,437524,-2395.70141,1181.44065,-1695.86331,1
-50.262,437525,-2406.52353,1180.45747,-1694.59939,1
-50.261,437526,-2405.67297,1180.26257,-1692.12192,1
-50.26,437527,-2407.26978,1180.61334,-1691.38908,1
-50.259,437528,-2411.82894,1180.86517,-1691.16706,1
-50.258,437529,-2427.89775,1177.08653,-1691.7187,1
-50.257,437530,-2444.93634,1172.88917,-1690.95725,1
-50.256,437531,-2435.47946,1173.55853,-1686.03241,1
-50.255,437532,-2407.53025,1175.27366,-1682.96933,1
-50.254,437533,-2391.66111,1177.58423,-1683.53558,1
-50.253,437534,-2391.44713,1178.9158,-1685.26024,1
-50.252,437535,-2391.0591,1177.83427,-1686.683,1
-50.251,437536,-2383.83919,1178.298,-1687.40064,1
-50.25,437537,-2366.32973,1180.6035,-1687.16967,1
-50.249,437538,-2344.16395,1183.63261,-1687.66975,1
-50.248,437539,-2343.92285,1184.32164,-1690.18835,1
-50.247,437540,-2372.96343,1183.10958,-1695.49704,1
-50.246,437541,-2398.86343,1180.83984,-1694.28915,1
-50.245,437542,-2404.37329,1177.80089,-1693.16739,1
-50.244,437543,-2402.10772,1179.61109,-1692.01761,1
-50.243,437544,-2406.07738,1179.9857,-1690.85652,1
-50.242,437545,-2415.78788,1177.89984,-1690.16391,1
-50.241,437546,-2434.01349,1175.4474,-1692.00838,1
-50.24,437547,-2444.88984,1173.95759,-1689.07434,1
-50.239,437548,-2425.79401,1174.65049,-1684.91364,1
-50.238,437549,-2397.90916,1177.15418,-1683.78323,1
-50.237,437550,-2391.17503,1179.23975,-1684.28689,1
-50.236,437551,-2393.08357,1180.28551,-1685.22149,1
-50.235,437552,-2392.40915,1179.64208,-1687.82592,1
-50.234,437553,-2383.63564,1181.06484,-1689.12828,1
-50.233,437554,-2363.65974,1184.9016,-1687.3613,1
-50.232,437555,-2342.70126,1186.2129,-1688.02679,1
-50.231,437556,-2353.5803,1184.31151,-1691.77175,1
-50.23,437557,-2386.84952,1183.44069,-1695.76019,1
-50.229,437558,-2404.08778,1181.05978,-1694.49002,1
-50.228,437559,-2403.93698,1179.15034,-1690.9346,1
-50.227,437560,-2402.40753,1179.28743,-1690.37998,1
-50.226,437561,-2407.70131,1178.98643,-1690.61303,1
-50.225,437562,-2419.9003,1177.39558,-1690.63002,1
-50.224,437563,-2438.74788,1174.8147,-1691.26391,1
-50.223,437564,-2439.9963,1172.67668,-1688.99596,1
-50.222,437565,-2413.24008,1173.22832,-1684.76522,1
-50.221,437566,-2391.7526,1175.71443,-1684.65942,1
-50.22,437567,-2389.32669,1179.09193,-1685.61786,1
-50.219,437568,-2390.55008,1179.59201,-1687.37441,1
-50.218,437569,-2387.17556,1179.76218,-1687.30229,1
-50.217,437570,-2376.86813,1180.4235,-1688.35193,1
-50.216,437571,-2354.50357,1183.4833,-1686.34921,1
-50.215,437572,-2345.00021,1184.41761,-1689.37862,1
-50.214,437573,-2369.0173,1184.14849,-1694.33892,1
-50.213,437574,-2399.5322,1184.08591,-1696.07043,1
-50.212,437575,-2406.91692,1182.46734,-1693.84539,1
-50.211,437576,-2404.92851,1180.45956,-1691.93953,1
-50.21,437577,-2404.11699,1180.35913,-1690.8142,1
-50.209,437578,-2409.68257,1179.16852,-1689.07285,1
-50.208,437579,-2426.73993,1175.47959,-1690.6932,1
-50.207,437580,-2444.01783,1172.67638,-1690.73373,1
-50.206,437581,-2434.29542,1173.93255,-1686.74678,1
-50.205,437582,-2403.24736,1174.37959,-1682.83135,1
-50.204,437583,-2389.6879,1176.42581,-1683.9692,1
-50.203,437584,-2390.43742,1178.98017,-1685.47243,1
-50.202,437585,-2389.39434,1178.25925,-1688.68095,1
-50.201,437586,-2382.43878,1177.71298,-1689.6224,1
-50.2,437587,-2366.91743,1180.19611,-1687.9794,1
-50.199,437588,-2344.73377,1184.2519,-1686.72681,1
-50.198,437589,-2346.52609,1185.09233,-1690.47385,1
-50.197,437590,-2377.56461,1183.35217,-1695.1254,1
-50.196,437591,-2403.22173,1181.16647,-1695.76436,1
-50.195,437592,-2406.8898,1178.96229,-1694.35441,1
-50.194,437593,-2405.76804,1180.79901,-1691.83403,1
-50.193,437594,-2408.55128,1181.07229,-1691.29878,1
-50.192,437595,-2417.52088,1178.5382,-1690.6479,1
-50.191,437596,-2437.00743,1174.79265,-1691.43945,1
-50.19,437597,-2446.0879,1173.63274,-1688.28189,1
-50.189,437598,-2424.89636,1175.30227,-1682.85519,1
-50.188,437599,-2397.79919,1176.93126,-1681.67531,1
-50.187,437600,-2392.51345,1179.35508,-1684.49759,1
